draw,datetime,bets,ticketCount,price,jackpot_kop,superPrizeWon,s1_part,s2_part,w4of5,a4of5,w3of5,a3of5,w2of5,a2of5,summPayed
151550,2026-01-06T09:00:30+0300,936,809,75,433390875,False,0,0,1,7500,14,750,109,75,26175
151551,2026-01-06T09:30:30+0300,1183,919,75,434254500,False,0,0,1,7500,20,750,127,75,32025
151552,2026-01-06T09:45:30+0300,916,757,75,435147000,False,0,0,1,7500,9,750,98,75,21600
151553,2026-01-06T10:00:30+0300,1008,758,75,436648500,False,0,0,0,0,8,750,138,75,16350
151554,2026-01-06T10:30:30+0300,1791,1427,75,438924375,False,0,0,0,0,27,750,192,75,34650
151555,2026-01-06T11:00:30+0300,1543,1241,75,440292000,False,0,0,2,7500,13,750,181,75,38325
151556,2026-01-06T11:30:30+0300,1683,1383,75,442531125,False,0,0,0,0,23,750,185,75,31125
151557,2026-01-06T11:45:30+0300,897,785,75,443888250,False,0,0,0,0,9,750,100,75,14250
151558,2026-01-06T12:00:30+0300,826,737,75,445085250,False,0,0,0,0,9,750,95,75,13875
151559,2026-01-06T12:30:30+0300,1580,1326,75,447474000,False,0,0,0,0,15,750,185,75,25125
151560,2026-01-06T13:00:30+0300,2087,1491,75,450295875,False,0,0,0,0,22,750,286,75,37950
151561,2026-01-06T13:30:30+0300,1630,1310,75,453241125,False,0,0,0,0,11,750,144,75,19050
151562,2026-01-06T13:45:30+0300,837,712,75,453658500,False,0,0,1,7500,11,750,129,75,25425
151563,2026-01-06T14:00:30+0300,1074,825,75,454582500,False,0,0,1,7500,14,750,121,75,27075
151564,2026-01-06T14:30:30+0300,1659,1411,75,456532875,False,0,0,0,0,27,750,188,75,34350
151565,2026-01-06T15:00:30+0300,1803,1541,75,458257500,False,0,0,1,7500,27,750,203,75,42975
151566,2026-01-06T15:30:30+0300,1519,1260,75,460675125,False,0,0,0,0,12,750,179,75,22425
151567,2026-01-06T15:45:30+0300,1010,856,75,461599125,False,0,0,0,0,21,750,119,75,24675
151568,2026-01-06T16:00:30+0300,932,789,75,462507375,False,0,0,0,0,18,750,113,75,21975
151569,2026-01-06T16:30:30+0300,1803,1547,75,464709750,False,0,0,0,0,26,750,222,75,36150
151570,2026-01-06T17:00:30+0300,1662,1332,75,467513250,False,0,0,0,0,10,750,197,75,22275
151571,2026-01-06T17:30:30+0300,1531,1275,75,469395375,False,0,0,1,7500,17,750,137,75,30525
151572,2026-01-06T17:45:30+0300,1112,916,75,471080625,False,0,0,0,0,12,750,115,75,17625
151573,2026-01-06T18:00:30+0300,1238,978,75,472918125,False,0,0,0,0,12,750,149,75,20175
151574,2026-01-06T18:30:30+0300,1657,1496,75,475650750,False,0,0,0,0,12,750,188,75,23100
151575,2026-01-06T19:00:30+0300,1725,1334,75,477868875,False,0,0,0,0,21,750,230,75,33000
151576,2026-01-06T19:30:30+0300,1675,1328,75,480963750,False,0,0,0,0,9,750,158,75,18600
151577,2026-01-06T19:45:30+0300,1142,864,75,482176500,False,0,0,0,0,19,750,150,75,25500
151578,2026-01-06T20:00:30+0300,1060,882,75,483389250,False,0,0,1,7500,8,750,119,75,22425
151579,2026-01-06T20:30:30+0300,1464,1267,75,485268750,False,0,0,0,0,19,750,184,75,28050
151580,2026-01-06T21:00:30+0300,1610,1318,75,484953750,False,0,0,3,7500,36,750,187,75,63525
151581,2026-01-06T21:30:30+0300,1798,1395,75,487557750,False,0,0,0,0,23,750,173,75,30225
151582,2026-01-06T21:45:30+0300,1108,957,75,489195750,False,0,0,0,0,12,750,122,75,18150
151583,2026-01-06T22:00:30+0300,1364,1115,75,490949250,False,0,0,0,0,20,750,148,75,26100
151584,2026-01-06T22:30:30+0300,1255,1098,75,492689625,False,0,0,0,0,14,750,156,75,22200
151585,2026-01-06T23:00:30+0300,1080,952,75,494180625,False,0,0,0,0,8,750,176,75,19200
151586,2026-01-06T23:30:30+0300,1221,1043,75,495921000,False,0,0,0,0,15,750,129,75,20925
151587,2026-01-06T23:45:30+0300,691,605,75,496842375,False,0,0,0,0,7,750,100,75,12750
151588,2026-01-07T00:00:30+0300,1142,651,75,498979125,False,0,0,0,0,6,750,104,75,12300
151589,2026-01-07T00:30:30+0300,1050,911,75,500543625,False,0,0,0,0,9,750,137,75,17025
151590,2026-01-07T01:00:30+0300,1017,847,75,501223500,False,0,0,1,7500,15,750,129,75,28425
151591,2026-01-07T01:30:30+0300,776,680,75,502320750,False,0,0,0,0,10,750,79,75,13425
151592,2026-01-07T01:45:30+0300,443,424,75,503032125,False,0,0,0,0,3,750,56,75,6450
151593,2026-01-07T02:00:30+0300,376,339,75,503599125,False,0,0,0,0,4,750,40,75,6000
151594,2026-01-07T02:30:30+0300,596,460,75,504276375,False,0,0,1,7500,2,750,49,75,12675
151595,2026-01-07T03:00:30+0300,524,418,75,505006125,False,0,0,0,0,5,750,73,75,9225
151596,2026-01-07T03:30:30+0300,380,355,75,505525875,False,0,0,0,0,4,750,51,75,6825
151597,2026-01-07T03:45:30+0300,182,177,75,505814625,False,0,0,0,0,2,750,16,75,2700
151598,2026-01-07T04:00:30+0300,210,195,75,506071875,False,0,0,0,0,3,750,26,75,4200
151599,2026-01-07T04:30:30+0300,369,327,75,506594250,False,0,0,0,0,5,750,35,75,6375
151600,2026-01-07T05:00:30+0300,342,322,75,507198000,False,0,0,0,0,2,750,36,75,4200
151601,2026-01-07T05:30:30+0300,437,338,75,507841125,False,0,0,0,0,4,750,56,75,7200
151602,2026-01-07T05:45:30+0300,244,230,75,508019625,False,0,0,0,0,6,750,28,75,6600
151603,2026-01-07T06:00:30+0300,314,265,75,507914625,False,0,0,1,7500,2,750,51,75,12825
151604,2026-01-07T06:30:30+0300,449,416,75,508405500,False,0,0,0,0,8,750,51,75,9825
151605,2026-01-07T07:00:30+0300,682,529,75,509529000,False,0,0,0,0,6,750,67,75,9525
151606,2026-01-07T07:30:30+0300,701,591,75,510796875,False,0,0,0,0,2,750,89,75,8175
151607,2026-01-07T07:45:30+0300,437,339,75,510967500,False,0,0,0,0,12,750,66,75,13950
151608,2026-01-07T08:00:30+0300,479,425,75,511558125,False,0,0,0,0,7,750,57,75,9525
151609,2026-01-07T08:30:30+0300,894,733,75,513075375,False,0,0,0,0,7,750,88,75,11850
151610,2026-01-07T09:00:30+0300,1236,959,75,513206625,False,0,0,3,7500,17,750,123,75,44475
151611,2026-01-07T09:30:30+0300,1383,961,75,514385250,False,0,0,2,7500,12,750,147,75,35025
151612,2026-01-07T09:45:30+0300,966,760,75,515445750,False,0,0,0,0,15,750,131,75,21075
151613,2026-01-07T10:00:30+0300,1005,855,75,516650625,False,0,0,0,0,15,750,123,75,20475
151614,2026-01-07T10:30:30+0300,1989,1754,75,519278250,False,0,0,0,0,24,750,254,75,37050
151615,2026-01-07T11:00:30+0300,2967,2643,75,522436125,False,0,0,1,7500,46,750,322,75,66150
151616,2026-01-07T11:30:30+0300,3225,2799,75,526565250,False,0,0,2,7500,32,750,306,75,61950
151617,2026-01-07T11:45:30+0300,1752,1512,75,528460500,False,0,0,1,7500,19,750,225,75,38625
151618,2026-01-07T12:00:30+0300,1719,1421,75,530473875,False,0,0,0,0,27,750,206,75,35700
151619,2026-01-07T12:30:30+0300,2617,2207,75,532881000,False,0,0,0,0,44,750,410,75,63750
151620,2026-01-07T13:00:30+0300,2985,2534,75,535298625,False,0,0,1,7500,56,750,372,75,77400
151621,2026-01-07T13:30:30+0300,2532,2006,75,538779375,False,0,0,1,7500,26,750,243,75,45225
151622,2026-01-07T13:45:30+0300,1488,1312,75,540207375,False,0,0,1,7500,22,750,152,75,35400
151623,2026-01-07T14:00:30+0300,1467,1307,75,542325750,False,0,0,0,0,15,750,180,75,24750
151624,2026-01-07T14:30:30+0300,2285,2009,75,545504625,False,0,0,0,0,26,750,277,75,40275
151625,2026-01-07T15:00:30+0300,2521,2175,75,546315750,False,0,0,2,7500,59,750,316,75,82950
151626,2026-01-07T15:30:30+0300,2367,1987,75,548308125,False,0,0,3,7500,22,750,284,75,60300
151627,2026-01-07T15:45:30+0300,2045,1386,75,550736250,False,0,0,1,7500,21,750,250,75,42000
151628,2026-01-07T16:00:30+0300,1388,1177,75,552873000,False,0,0,0,0,14,750,147,75,21525
151629,2026-01-07T16:30:30+0300,2211,1872,75,556487625,False,0,0,0,0,16,750,257,75,31275
151630,2026-01-07T17:00:30+0300,2293,1880,75,560469750,False,0,0,0,0,17,750,218,75,29100
151631,2026-01-07T17:30:30+0300,2181,1873,75,563470125,False,0,0,0,0,29,750,229,75,38925
151632,2026-01-07T17:45:30+0300,1249,1123,75,565609500,False,0,0,0,0,8,750,137,75,16275
151633,2026-01-07T18:00:30+0300,1329,1157,75,567003375,False,0,0,0,0,22,750,179,75,29925
151634,2026-01-07T18:30:30+0300,2166,1839,75,567785625,False,0,0,4,7500,29,750,244,75,70050
151635,2026-01-07T19:00:30+0300,1877,1608,75,570297750,False,0,0,0,0,23,750,230,75,34500
151636,2026-01-07T19:30:30+0300,2278,1664,75,572912250,False,0,0,1,7500,24,750,301,75,48075
151637,2026-01-07T19:45:30+0300,1267,954,75,573497625,False,0,0,0,0,31,750,212,75,39150
151638,2026-01-07T20:00:30+0300,1383,1160,75,575558250,False,0,0,0,0,13,750,169,75,22425
151639,2026-01-07T20:30:30+0300,1959,1540,75,578086125,False,0,0,1,7500,19,750,208,75,37350
151640,2026-01-07T21:00:30+0300,1881,1696,75,580577250,False,0,0,1,7500,17,750,196,75,34950
151641,2026-01-07T21:30:30+0300,1685,1572,75,582790125,False,0,0,0,0,21,750,211,75,31575
151642,2026-01-07T21:45:30+0300,1359,1223,75,584583000,False,0,0,0,0,17,750,168,75,25350
151643,2026-01-07T22:00:30+0300,1286,1145,75,586614750,False,0,0,0,0,12,750,136,75,19200
151644,2026-01-07T22:30:30+0300,1649,1415,75,587945625,False,0,0,0,0,34,750,231,75,42825
151645,2026-01-07T23:00:30+0300,1166,1063,75,589856625,False,0,0,0,0,9,750,129,75,16425
151646,2026-01-07T23:30:30+0300,1252,1022,75,590838375,False,0,0,1,7500,20,750,139,75,32925
151647,2026-01-07T23:45:30+0300,827,662,75,591345000,False,0,0,0,0,16,750,157,75,23775
151648,2026-01-08T00:00:30+0300,777,582,75,592780875,False,0,0,0,0,4,750,75,75,8625
151649,2026-01-08T00:30:30+0300,1016,903,75,594345375,False,0,0,0,0,11,750,100,75,15750
151650,2026-01-08T01:00:30+0300,1024,746,75,595500375,False,0,0,0,0,14,750,152,75,21900
151651,2026-01-08T01:30:30+0300,762,577,75,596728875,False,0,0,0,0,8,750,67,75,11025
151652,2026-01-08T01:45:30+0300,389,315,75,597356250,False,0,0,0,0,3,750,45,75,5625
151653,2026-01-08T02:00:30+0300,424,335,75,597823500,False,0,0,0,0,7,750,53,75,9225
151654,2026-01-08T02:30:30+0300,525,437,75,598445625,False,0,0,0,0,8,750,64,75,10800
151655,2026-01-08T03:00:30+0300,402,338,75,598933875,False,0,0,0,0,4,750,68,75,8100
151656,2026-01-08T03:30:30+0300,340,322,75,599296125,False,0,0,0,0,6,750,41,75,7575
151657,2026-01-08T03:45:30+0300,170,156,75,599511375,False,0,0,0,0,3,750,14,75,3300
151658,2026-01-08T04:00:30+0300,183,168,75,599102625,False,0,0,1,7500,2,750,26,75,10950
151659,2026-01-08T04:30:30+0300,396,351,75,598900125,False,0,0,1,7500,8,750,45,75,16875
151660,2026-01-08T05:00:30+0300,402,344,75,599519625,False,0,0,0,0,3,750,53,75,6225
151661,2026-01-08T05:30:30+0300,362,333,75,599992125,False,0,0,0,0,4,750,51,75,6825
151662,2026-01-08T05:45:30+0300,244,232,75,599722125,False,0,0,1,7500,3,750,28,75,11850
151663,2026-01-08T06:00:30+0300,266,224,75,600094875,False,0,0,0,0,2,750,42,75,4650
151664,2026-01-08T06:30:30+0300,492,450,75,600625125,False,0,0,0,0,7,750,75,75,10875
151665,2026-01-08T07:00:30+0300,608,533,75,601486125,False,0,0,0,0,5,750,90,75,10500
151666,2026-01-08T07:30:30+0300,597,549,75,601777500,False,0,0,0,0,17,750,73,75,18225
151667,2026-01-08T07:45:30+0300,427,387,75,602389125,False,0,0,0,0,5,750,47,75,7275
151668,2026-01-08T08:00:30+0300,450,405,75,602625375,False,0,0,0,0,12,750,60,75,13500
151669,2026-01-08T08:30:30+0300,821,744,75,603604500,False,0,0,0,0,15,750,74,75,16800
151670,2026-01-08T09:00:30+0300,1020,856,75,605048250,False,0,0,0,0,11,750,125,75,17625
151671,2026-01-08T09:30:30+0300,1170,1005,75,606654750,False,0,0,0,0,16,750,119,75,20925
151672,2026-01-08T09:45:30+0300,1080,886,75,608072250,False,0,0,0,0,17,750,100,75,20250
151673,2026-01-08T10:00:30+0300,876,764,75,608996250,False,0,0,0,0,12,750,142,75,19650
151674,2026-01-08T10:30:30+0300,1310,1155,75,610461000,False,0,0,1,7500,13,750,146,75,28200
151675,2026-01-08T11:00:30+0300,1753,1354,75,612936375,False,0,0,0,0,19,750,215,75,30375
151676,2026-01-08T11:30:30+0300,2010,1596,75,615960375,False,0,0,0,0,20,750,229,75,32175
151677,2026-01-08T11:45:30+0300,1001,864,75,615941625,False,0,0,2,7500,16,750,143,75,37725
151678,2026-01-08T12:00:30+0300,1002,845,75,616802625,False,0,0,1,7500,10,750,137,75,25275
151679,2026-01-08T12:30:30+0300,1545,1355,75,618401250,False,0,0,1,7500,17,750,198,75,35100
151680,2026-01-08T13:00:30+0300,2230,1911,75,620979000,False,0,0,0,0,37,750,254,75,46800
151681,2026-01-08T13:30:30+0300,2268,1900,75,624186750,False,0,0,0,0,27,750,253,75,39225
151682,2026-01-08T13:45:30+0300,1218,1040,75,626013750,False,0,0,0,0,13,750,131,75,19575
151683,2026-01-08T14:00:30+0300,1405,1230,75,628168875,False,0,0,0,0,14,750,152,75,21900
151684,2026-01-08T14:30:30+0300,2053,1633,75,630560250,False,0,0,1,7500,22,750,251,75,42825
151685,2026-01-08T15:00:30+0300,2138,1800,75,633337500,False,0,0,0,0,25,750,290,75,40500
151686,2026-01-08T15:30:30+0300,1674,1456,75,635511000,False,0,0,1,7500,16,750,163,75,31725
151687,2026-01-08T15:45:30+0300,1241,1097,75,636185625,False,0,0,1,7500,25,750,142,75,36900
151688,2026-01-08T16:00:30+0300,1175,1030,75,637474500,False,0,0,1,7500,13,750,112,75,25650
151689,2026-01-08T16:30:30+0300,1756,1520,75,639574500,False,0,0,0,0,26,750,218,75,35850
151690,2026-01-08T17:00:30+0300,1706,1448,75,640640250,False,0,0,1,7500,30,750,250,75,48750
151691,2026-01-08T17:30:30+0300,1811,1431,75,642795375,False,0,0,1,7500,17,750,225,75,37125
151692,2026-01-08T17:45:30+0300,1019,895,75,644152500,False,0,0,0,0,11,750,141,75,18825
151693,2026-01-08T18:00:30+0300,1016,871,75,644656500,False,0,0,1,7500,18,750,132,75,30900
151694,2026-01-08T18:30:30+0300,1627,1392,75,646585875,False,0,0,1,7500,18,750,166,75,33450
151695,2026-01-08T19:00:30+0300,1574,1319,75,648932625,False,0,0,0,0,19,750,150,75,25500
151696,2026-01-08T19:30:30+0300,1520,1295,75,650544375,False,0,0,0,0,25,750,203,75,33975
151697,2026-01-08T19:45:30+0300,984,899,75,652040625,False,0,0,0,0,9,750,117,75,15525
151698,2026-01-08T20:00:30+0300,894,830,75,653200875,False,0,0,0,0,11,750,116,75,16950
151699,2026-01-08T20:30:30+0300,1459,1262,75,654495000,False,0,0,1,7500,16,750,223,75,36225
151700,2026-01-08T21:00:30+0300,1461,1282,75,656975625,False,0,0,0,0,10,750,158,75,19350
151701,2026-01-08T21:30:30+0300,1636,1265,75,657962625,False,0,0,3,7500,17,750,160,75,47250
151702,2026-01-08T21:45:30+0300,1460,907,75,659474625,False,0,0,0,0,26,750,182,75,33150
151703,2026-01-08T22:00:30+0300,948,858,75,660703125,False,0,0,0,0,12,750,120,75,18000
151704,2026-01-08T22:30:30+0300,1387,1206,75,661965750,False,0,0,1,7500,19,750,163,75,33975
151705,2026-01-08T23:00:30+0300,1046,925,75,662191500,False,0,0,2,7500,16,750,120,75,36000
151706,2026-01-08T23:30:30+0300,1586,1499,75,664722000,False,0,0,0,0,10,750,211,75,23325
151707,2026-01-08T23:45:30+0300,733,634,75,665055375,False,0,0,1,7500,10,750,103,75,22725
151708,2026-01-09T00:00:30+0300,629,549,75,666071250,False,0,0,0,0,7,750,51,75,9075
151709,2026-01-09T00:30:30+0300,1115,961,75,667438875,False,0,0,1,7500,9,750,107,75,22275
151710,2026-01-09T01:00:30+0300,1035,822,75,668286750,False,0,0,2,7500,5,750,106,75,26700
151711,2026-01-09T01:30:30+0300,795,636,75,669313125,False,0,0,0,0,12,750,82,75,15150
151712,2026-01-09T01:45:30+0300,396,334,75,669305625,False,0,0,1,7500,4,750,59,75,14925
151713,2026-01-09T02:00:30+0300,454,356,75,670150875,False,0,0,0,0,1,750,56,75,4950
151714,2026-01-09T02:30:30+0300,561,405,75,671067000,False,0,0,0,0,5,750,56,75,7950
151715,2026-01-09T03:00:30+0300,450,407,75,671655000,False,0,0,0,0,4,750,73,75,8475
151716,2026-01-09T03:30:30+0300,424,376,75,672127500,False,0,0,0,0,6,750,62,75,9150
151717,2026-01-09T03:45:30+0300,292,245,75,672573750,False,0,0,0,0,2,750,41,75,4575
151718,2026-01-09T04:00:30+0300,302,217,75,673156500,False,0,0,0,0,1,750,30,75,3000
151719,2026-01-09T04:30:30+0300,452,330,75,673917750,False,0,0,0,0,3,750,51,75,6075
151720,2026-01-09T05:00:30+0300,376,290,75,674652750,False,0,0,0,0,1,750,38,75,3600
151721,2026-01-09T05:30:30+0300,357,309,75,674544000,False,0,0,1,7500,5,750,43,75,14475
151722,2026-01-09T05:45:30+0300,204,190,75,674785500,False,0,0,0,0,3,750,26,75,4200
151723,2026-01-09T06:00:30+0300,267,259,75,675076875,False,0,0,0,0,4,750,38,75,5850
151724,2026-01-09T06:30:30+0300,510,415,75,675229125,False,0,0,1,7500,8,750,46,75,16950
151725,2026-01-09T07:00:30+0300,1475,480,75,678434250,False,0,0,0,0,7,750,57,75,9525
151726,2026-01-09T07:30:30+0300,576,513,75,679290000,False,0,0,0,0,7,750,55,75,9375
151727,2026-01-09T07:45:30+0300,400,361,75,679872750,False,0,0,0,0,4,750,49,75,6675
151728,2026-01-09T08:00:30+0300,442,404,75,680697000,False,0,0,0,0,2,750,44,75,4800
151729,2026-01-09T08:30:30+0300,837,694,75,681760125,False,0,0,0,0,12,750,96,75,16200
151730,2026-01-09T09:00:30+0300,938,840,75,680237625,False,0,0,4,7500,14,750,132,75,50400
151731,2026-01-09T09:30:30+0300,1070,942,75,681791625,False,0,0,0,0,13,750,109,75,17925
151732,2026-01-09T09:45:30+0300,876,754,75,681079125,False,0,0,2,7500,21,750,123,75,39975
151733,2026-01-09T10:00:30+0300,905,774,75,682446750,False,0,0,0,0,9,750,102,75,14400
151734,2026-01-09T10:30:30+0300,1497,1172,75,684066375,False,0,0,0,0,21,750,230,75,33000
151735,2026-01-09T11:00:30+0300,1552,1282,75,685216125,False,0,0,1,7500,27,750,187,75,41775
151736,2026-01-09T11:30:30+0300,1646,1455,75,686444625,False,0,0,1,7500,29,750,199,75,44175
151737,2026-01-09T11:45:30+0300,1030,856,75,688003875,False,0,0,0,0,10,750,118,75,16350
151738,2026-01-09T12:00:30+0300,940,741,75,688744125,False,0,0,1,7500,12,750,109,75,24675
151739,2026-01-09T12:30:30+0300,1417,1180,75,690453000,False,0,0,0,0,19,750,193,75,28725
151740,2026-01-09T13:00:30+0300,1491,1239,75,691657875,False,0,0,1,7500,20,750,216,75,38700
151741,2026-01-09T13:30:30+0300,1511,1285,75,692679000,False,0,0,2,7500,22,750,141,75,42075
151742,2026-01-09T13:45:30+0300,831,749,75,694067625,False,0,0,0,0,5,750,101,75,11325
151743,2026-01-09T14:00:30+0300,1079,825,75,695304000,False,0,0,0,0,19,750,114,75,22800
151744,2026-01-09T14:30:30+0300,1483,1277,75,697007625,False,0,0,0,0,27,750,147,75,31275
151745,2026-01-09T15:00:30+0300,1559,1328,75,698795250,False,0,0,0,0,24,750,199,75,32925
151746,2026-01-09T15:30:30+0300,1557,1293,75,700420125,False,0,0,0,0,29,750,179,75,35175
151747,2026-01-09T15:45:30+0300,937,732,75,701808750,False,0,0,0,0,10,750,104,75,15300
151748,2026-01-09T16:00:30+0300,965,864,75,703113375,False,0,0,0,0,12,750,114,75,17550
151749,2026-01-09T16:30:30+0300,1421,1270,75,705420750,False,0,0,0,0,9,750,181,75,20325
151750,2026-01-09T17:00:30+0300,1477,1290,75,706756875,False,0,0,0,0,30,750,184,75,36300
151751,2026-01-09T17:30:30+0300,1618,1423,75,708116625,False,0,0,0,0,36,750,190,75,41250
151752,2026-01-09T17:45:30+0300,974,804,75,709360875,False,0,0,0,0,12,750,130,75,18750
151753,2026-01-09T18:00:30+0300,958,867,75,710416125,False,0,0,0,0,15,750,128,75,20850
151754,2026-01-09T18:30:30+0300,1773,1497,75,713421750,False,0,0,0,0,12,750,194,75,23550
151755,2026-01-09T19:00:30+0300,1573,1356,75,715167375,False,0,0,0,0,25,750,204,75,34050
151756,2026-01-09T19:30:30+0300,1515,1313,75,716613750,False,0,0,1,7500,18,750,202,75,36150
151757,2026-01-09T19:45:30+0300,865,780,75,718012875,False,0,0,0,0,7,750,96,75,12450
151758,2026-01-09T20:00:30+0300,954,800,75,719530125,False,0,0,0,0,9,750,98,75,14100
151759,2026-01-09T20:30:30+0300,1360,1177,75,721672125,False,0,0,0,0,13,750,142,75,20400
151760,2026-01-09T21:00:30+0300,1326,1161,75,723105375,False,0,0,1,7500,14,750,150,75,29250
151761,2026-01-09T21:30:30+0300,1590,1424,75,724759125,False,0,0,0,0,29,750,190,75,36000
151762,2026-01-09T21:45:30+0300,943,809,75,725985000,False,0,0,0,0,14,750,98,75,17850
151763,2026-01-09T22:00:30+0300,937,819,75,727331625,False,0,0,0,0,11,750,102,75,15900
151764,2026-01-09T22:30:30+0300,1314,1098,75,728675625,False,0,0,1,7500,16,750,141,75,30075
151765,2026-01-09T23:00:30+0300,940,843,75,730145625,False,0,0,0,0,8,750,110,75,14250
151766,2026-01-09T23:30:30+0300,1007,851,75,731513250,False,0,0,0,0,15,750,93,75,18225
151767,2026-01-09T23:45:30+0300,693,588,75,732140625,False,0,0,0,0,14,750,87,75,17025
151768,2026-01-10T00:00:30+0300,663,560,75,732894000,False,0,0,0,0,9,750,98,75,14100
151769,2026-01-10T00:30:30+0300,1022,888,75,734437500,False,0,0,0,0,11,750,107,75,16275
151770,2026-01-10T01:00:30+0300,798,719,75,735561000,False,0,0,0,0,10,750,85,75,13875
151771,2026-01-10T01:30:30+0300,691,652,75,736204125,False,0,0,0,0,14,750,83,75,16725
151772,2026-01-10T01:45:30+0300,318,275,75,736576875,False,0,0,0,0,5,750,38,75,6600
151773,2026-01-10T02:00:30+0300,310,299,75,736897125,False,0,0,0,0,6,750,34,75,7050
151774,2026-01-10T02:30:30+0300,405,368,75,737503500,False,0,0,0,0,4,750,47,75,6525
151775,2026-01-10T03:00:30+0300,409,380,75,738204375,False,0,0,0,0,2,750,51,75,5325
151776,2026-01-10T03:30:30+0300,343,301,75,738642750,False,0,0,0,0,5,750,38,75,6600
151777,2026-01-10T03:45:30+0300,181,163,75,738839625,False,0,0,0,0,3,750,23,75,3975
151778,2026-01-10T04:00:30+0300,220,192,75,739301625,False,0,0,0,0,0,0,22,75,1650
151779,2026-01-10T04:30:30+0300,313,282,75,739582500,False,0,0,0,0,6,750,43,75,7725
151780,2026-01-10T05:00:30+0300,356,321,75,739908000,False,0,0,0,0,7,750,46,75,8700
151781,2026-01-10T05:30:30+0300,373,342,75,740309625,False,0,0,0,0,6,750,50,75,8250
151782,2026-01-10T05:45:30+0300,229,224,75,740643000,False,0,0,0,0,3,750,21,75,3825
151783,2026-01-10T06:00:30+0300,271,255,75,740929125,False,0,0,0,0,6,750,21,75,6075
151784,2026-01-10T06:30:30+0300,483,446,75,741388500,False,0,0,1,7500,1,750,44,75,11550
151785,2026-01-10T07:00:30+0300,523,469,75,742110375,False,0,0,0,0,6,750,64,75,9300
151786,2026-01-10T07:30:30+0300,777,585,75,743278500,False,0,0,0,0,8,750,86,75,12450
151787,2026-01-10T07:45:30+0300,418,356,75,743845500,False,0,0,0,0,6,750,41,75,7575
151788,2026-01-10T08:00:30+0300,380,364,75,744286500,False,0,0,0,0,6,750,46,75,7950
151789,2026-01-10T08:30:30+0300,824,694,75,745026750,False,0,0,0,0,16,750,111,75,20325
151790,2026-01-10T09:00:30+0300,939,798,75,745774875,False,0,0,0,0,19,750,137,75,24525
151791,2026-01-10T09:30:30+0300,1180,1034,75,746725125,False,0,0,1,7500,15,750,159,75,30675
151792,2026-01-10T09:45:30+0300,897,709,75,748224000,False,0,0,0,0,3,750,133,75,12225
